OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponWasMissing,TotalPrice_Capped,OrderMonth,OrderDayOfWeek,IsWeekend,UsedCoupon,CartConversionRatio,OrderValueCategory,TotalPrice_Log
ORD200136,2024-04-27,C73370,Laptop,1,44.35,595 Main St,Gift Card,Cancelled,TRK67820278,1,SAVE10,Instagram,44.35,0,44.35,4,Saturday,1,1,1.0,Low,3.814410176561146
ORD200137,2024-11-26,C50682,Monitor,2,250.98,598 Main St,Credit Card,Delivered,TRK12242337,5,FREESHIP,Google,501.96,1,501.96,11,Tuesday,0,0,0.4,Low,6.220510644074806
ORD200138,2023-12-21,C21905,Tablet,1,298.06,478 Main St,Debit Card,Pending,TRK31863841,3,WINTER15,Google,298.06,0,298.06,12,Thursday,0,1,0.333,Low,5.700644222155698
ORD200139,2023-04-10,C61440,Phone,1,583.9,714 Main St,Cash,Returned,TRK33114521,1,FREESHIP,Email,583.9,1,583.9,4,Monday,0,0,1.0,Medium,6.37144089244898
ORD200140,2025-05-31,C33110,Chair,3,528.14,388 Main St,Online,Delivered,TRK38624225,3,FREESHIP,Email,1584.42,0,1584.42,5,Saturday,1,1,1.0,High,7.368604635436391
ORD200141,2023-11-18,C80004,Printer,3,684.14,151 Main St,Cash,Cancelled,TRK66230753,3,WINTER15,Instagram,2052.42,0,2052.42,11,Saturday,1,1,1.0,High,7.627261974760939
ORD200142,2023-09-06,C86374,Desk,5,272.77,573 Main St,Cash,Pending,TRK79451491,7,WINTER15,Email,1363.85,0,1363.85,9,Wednesday,0,1,0.714,High,7.218799811470809
ORD200143,2024-06-13,C66521,Chair,4,400.07,933 Main St,Online,Shipped,TRK34654244,5,FREESHIP,Referral,1600.28,1,1600.28,6,Thursday,0,0,0.8,High,7.378558588398437
ORD200144,2023-08-04,C63365,Desk,5,219.78,895 Main St,Credit Card,Pending,TRK80100887,8,FREESHIP,Facebook,1098.9,1,1098.9,8,Friday,0,0,0.625,Medium,7.002974545563071
ORD200145,2024-03-02,C85929,Printer,3,146.91,798 Main St,Credit Card,Delivered,TRK29318610,6,FREESHIP,Google,440.73,0,440.73,3,Saturday,1,1,0.5,Low,6.090698835698372
ORD200146,2025-04-30,C84645,Tablet,2,411.49,404 Main St,Credit Card,Returned,TRK68893369,4,FREESHIP,Instagram,822.98,1,822.98,4,Wednesday,0,0,0.5,Medium,6.7141462577702455
ORD200147,2025-05-06,C46316,Laptop,2,465.18,893 Main St,Credit Card,Cancelled,TRK16196000,2,SAVE10,Google,930.36,0,930.36,5,Tuesday,0,1,1.0,Medium,6.836645883523426
ORD200148,2024-12-15,C35100,Phone,2,319.91,139 Main St,Credit Card,Cancelled,TRK56853491,3,WINTER15,Google,639.82,0,639.82,12,Sunday,1,1,0.667,Medium,6.462748606253364
ORD200149,2023-12-27,C39671,Laptop,1,217.56,174 Main St,Debit Card,Delivered,TRK47153818,3,FREESHIP,Facebook,217.56,1,217.56,12,Wednesday,0,0,0.333,Low,5.387060576382425
ORD200150,2023-12-13,C25503,Phone,2,105.57,981 Main St,Debit Card,Returned,TRK29878837,5,WINTER15,Google,211.14,0,211.14,12,Wednesday,0,1,0.4,Low,5.357246434077324
ORD200151,2023-12-01,C32960,Printer,5,444.76,947 Main St,Debit Card,Returned,TRK91226500,7,FREESHIP,Email,2223.8,1,2223.8,12,Friday,0,0,0.714,High,7.707422302919755
ORD200152,2025-01-02,C77736,Chair,2,399.04,659 Main St,Cash,Cancelled,TRK90329250,3,FREESHIP,Referral,798.08,0,798.08,1,Thursday,0,1,0.667,Medium,6.683461065910532
ORD200153,2024-12-18,C71570,Chair,4,534.48,437 Main St,Online,Returned,TRK95992269,9,WINTER15,Instagram,2137.92,0,2137.92,12,Wednesday,0,1,0.444,High,7.668056307728472
ORD200154,2023-07-20,C73587,Phone,4,408.21,727 Main St,Credit Card,Pending,TRK13955543,9,FREESHIP,Instagram,1632.84,1,1632.84,7,Thursday,0,0,0.444,High,7.398688351408903
ORD200155,2023-02-27,C62740,Phone,1,424.4,446 Main St,Online,Shipped,TRK20706408,6,WINTER15,Referral,424.4,0,424.4,2,Monday,0,1,0.167,Low,6.053029902766137
ORD200156,2024-11-08,C58808,Chair,2,269.83,651 Main St,Online,Delivered,TRK24451893,4,SAVE10,Email,539.66,0,539.66,11,Friday,0,1,0.5,Medium,6.292790615475001
ORD200157,2025-02-21,C50422,Monitor,2,564.58,636 Main St,Online,Returned,TRK71227815,4,WINTER15,Facebook,1129.16,0,1129.16,2,Friday,0,1,0.5,Medium,7.030114494603409
ORD200158,2024-05-16,C23334,Tablet,1,331.06,737 Main St,Credit Card,Pending,TRK46335144,5,WINTER15,Instagram,331.06,0,331.06,5,Thursday,0,1,0.2,Low,5.8053156754796404
ORD200159,2023-10-31,C48965,Printer,1,299.35,819 Main St,Credit Card,Cancelled,TRK50921780,5,WINTER15,Email,299.35,0,299.35,10,Tuesday,0,1,0.2,Low,5.704948461296171
ORD200160,2023-02-17,C38669,Monitor,4,101.32,240 Main St,Cash,Pending,TRK81738254,7,FREESHIP,Referral,405.28,1,405.28,2,Friday,0,0,0.571,Low,6.0070425770713
ORD200161,2024-03-29,C35091,Monitor,1,211.14,513 Main St,Credit Card,Cancelled,TRK53784452,1,SAVE10,Facebook,211.14,0,211.14,3,Friday,0,1,1.0,Low,5.357246434077324
ORD200162,2023-07-27,C82313,Chair,3,65.86,917 Main St,Online,Pending,TRK79854624,8,WINTER15,Google,197.58,0,197.58,7,Thursday,0,1,0.375,Low,5.2911920416054485
ORD200163,2025-06-24,C99589,Tablet,1,641.39,277 Main St,Online,Cancelled,TRK16695001,1,FREESHIP,Referral,641.39,1,641.39,6,Tuesday,0,0,1.0,Medium,6.465195595886235
ORD200164,2023-12-28,C70566,Desk,5,536.58,667 Main St,Gift Card,Pending,TRK49673411,5,SAVE10,Google,2682.9,0,2682.9,12,Thursday,0,1,1.0,High,7.8950262395733395
ORD200165,2024-09-14,C60355,Monitor,2,500.29,226 Main St,Online,Returned,TRK30155194,7,WINTER15,Google,1000.58,0,1000.58,9,Saturday,1,1,0.286,Medium,6.909334032095352
ORD200166,2025-03-04,C28889,Chair,3,86.29,565 Main St,Cash,Delivered,TRK23791726,6,WINTER15,Instagram,258.87,0,258.87,3,Tuesday,0,1,0.5,Low,5.560181505973845
ORD200167,2023-05-27,C88304,Chair,2,384.14,219 Main St,Online,Returned,TRK44268941,2,WINTER15,Email,768.28,0,768.28,5,Saturday,1,1,1.0,Medium,6.6454550124667335
ORD200168,2025-01-04,C49517,Printer,1,594.96,878 Main St,Cash,Returned,TRK78551375,6,FREESHIP,Facebook,594.96,1,594.96,1,Saturday,1,0,0.167,Medium,6.390173550719139
ORD200169,2024-04-07,C35785,Printer,1,427.82,732 Main St,Online,Delivered,TRK78923089,2,WINTER15,Email,427.82,0,427.82,4,Sunday,1,1,0.5,Low,6.061037250459942
ORD200170,2025-04-04,C80223,Desk,4,662.94,535 Main St,Cash,Cancelled,TRK68632951,8,SAVE10,Instagram,2651.76,0,2651.76,4,Friday,0,1,0.5,High,7.883355886419576
ORD200171,2023-08-15,C20448,Tablet,2,148.22,336 Main St,Credit Card,Delivered,TRK67379895,7,WINTER15,Instagram,296.44,0,296.44,8,Tuesday,0,1,0.286,Low,5.695212523973134
ORD200172,2025-04-06,C34134,Printer,1,254.12,365 Main St,Online,Delivered,TRK43074303,1,WINTER15,Email,254.12,0,254.12,4,Sunday,1,1,1.0,Low,5.541734022701802
ORD200173,2024-03-24,C95901,Phone,3,664.46,806 Main St,Online,Delivered,TRK56989066,4,FREESHIP,Google,1993.38,0,1993.38,3,Sunday,1,1,0.75,High,7.5980885040804464
ORD200174,2024-04-16,C51145,Printer,4,600.81,790 Main St,Debit Card,Delivered,TRK59154274,9,SAVE10,Email,2403.24,0,2403.24,4,Tuesday,0,1,0.444,High,7.784989124282704
ORD200175,2025-02-08,C78170,Chair,5,68.34,332 Main St,Debit Card,Pending,TRK71410605,6,WINTER15,Referral,341.7,0,341.7,2,Saturday,1,1,0.833,Low,5.836855428880563
ORD200176,2025-06-28,C80151,Tablet,4,430.83,553 Main St,Gift Card,Pending,TRK88251529,8,WINTER15,Referral,1723.32,0,1723.32,6,Saturday,1,1,0.5,High,7.452588048848521
ORD200177,2023-08-05,C55632,Chair,5,431.69,354 Main St,Credit Card,Pending,TRK13003066,10,FREESHIP,Facebook,2158.45,1,2158.45,8,Saturday,1,0,0.5,High,7.677608838624953
ORD200178,2024-04-11,C53070,Chair,4,512.06,283 Main St,Online,Delivered,TRK49791755,5,SAVE10,Google,2048.24,0,2048.24,4,Thursday,0,1,0.8,High,7.625224271687148
ORD200179,2024-11-24,C27401,Laptop,3,539.91,500 Main St,Credit Card,Delivered,TRK14332053,8,FREESHIP,Email,1619.73,1,1619.73,11,Sunday,1,0,0.375,High,7.390631944012902
ORD200180,2023-03-18,C87216,Tablet,5,316.07,970 Main St,Cash,Returned,TRK18713727,10,FREESHIP,Google,1580.35,1,1580.35,3,Saturday,1,0,0.5,High,7.366034191582915
ORD200181,2024-08-31,C38966,Printer,5,404.39,247 Main St,Online,Shipped,TRK17205146,10,FREESHIP,Referral,2021.95,1,2021.95,8,Saturday,1,0,0.5,High,7.6123121210936455
ORD200182,2025-03-19,C16612,Desk,1,600.54,596 Main St,Debit Card,Pending,TRK96188223,4,WINTER15,Google,600.54,0,600.54,3,Wednesday,0,1,0.25,Medium,6.399493033619306
ORD200183,2024-04-18,C39246,Monitor,5,186.28,258 Main St,Debit Card,Delivered,TRK16658182,8,SAVE10,Email,931.4,0,931.4,4,Thursday,0,1,0.625,Medium,6.837761907161602
ORD200184,2024-04-04,C65180,Tablet,4,214.54,231 Main St,Gift Card,Cancelled,TRK39255469,7,FREESHIP,Referral,858.16,1,858.16,4,Thursday,0,0,0.571,Medium,6.7559551677360625
ORD200185,2025-02-02,C46877,Laptop,1,210.7,572 Main St,Online,Shipped,TRK96935978,2,WINTER15,Referral,210.7,0,210.7,2,Sunday,1,1,0.5,Low,5.35517017814082
ORD200186,2023-12-07,C30334,Phone,2,133.55,322 Main St,Cash,Pending,TRK66388885,7,FREESHIP,Facebook,267.1,0,267.1,12,Thursday,0,1,0.286,Low,5.591360045241914
ORD200187,2023-02-08,C21227,Chair,1,590.87,689 Main St,Gift Card,Returned,TRK79129657,6,FREESHIP,Referral,590.87,0,590.87,2,Wednesday,0,1,0.167,Medium,6.383287016174988
ORD200188,2025-03-15,C97715,Chair,2,363.91,927 Main St,Gift Card,Shipped,TRK19515949,2,FREESHIP,Referral,727.82,0,727.82,3,Saturday,1,1,1.0,Medium,6.591426787940234
ORD200189,2023-07-05,C48939,Printer,5,429.45,597 Main St,Gift Card,Cancelled,TRK62786764,5,WINTER15,Email,2147.25,0,2147.25,7,Wednesday,0,1,1.0,High,7.672408836193332
ORD200190,2024-08-31,C35483,Printer,3,223.7,725 Main St,Cash,Returned,TRK79638203,3,SAVE10,Email,671.0999999999999,0,671.0999999999999,8,Saturday,1,1,1.0,Medium,6.51040713897592
ORD200191,2025-03-08,C51494,Laptop,2,488.87,505 Main St,Online,Cancelled,TRK58520306,4,FREESHIP,Google,977.74,0,977.74,3,Saturday,1,1,0.5,Medium,6.8862660301391525
ORD200192,2023-08-11,C58410,Desk,1,645.46,151 Main St,Gift Card,Cancelled,TRK19749672,5,SAVE10,Google,645.46,0,645.46,8,Friday,0,1,0.2,Medium,6.471511324681389
ORD200193,2023-07-21,C11644,Printer,1,46.66,429 Main St,Cash,Cancelled,TRK81320339,6,FREESHIP,Google,46.66,1,46.66,7,Friday,0,0,0.167,Low,3.8640924716705958
ORD200194,2024-06-08,C53501,Monitor,1,249.57,899 Main St,Cash,Shipped,TRK90144892,3,FREESHIP,Google,249.57,0,249.57,6,Saturday,1,1,0.333,Low,5.523738322606287
ORD200195,2024-04-22,C63619,Chair,3,619.21,801 Main St,Debit Card,Cancelled,TRK65385674,6,FREESHIP,Email,1857.63,1,1857.63,4,Monday,0,0,0.5,High,7.527594936174506
ORD200196,2025-01-24,C40882,Desk,4,217.13,719 Main St,Cash,Delivered,TRK64165503,8,WINTER15,Email,868.52,0,868.52,1,Friday,0,1,0.5,Medium,6.767941335254932
ORD200197,2023-08-27,C80135,Laptop,5,221.51,723 Main St,Cash,Returned,TRK95222269,5,WINTER15,Referral,1107.55,0,1107.55,8,Sunday,1,1,1.0,Medium,7.010808134038219
ORD200198,2024-06-11,C37594,Laptop,4,340.3,926 Main St,Cash,Cancelled,TRK94405162,8,SAVE10,Referral,1361.2,0,1361.2,6,Tuesday,0,1,0.5,High,7.216856318807218
ORD200199,2025-01-23,C87524,Phone,1,625.0,358 Main St,Online,Returned,TRK21114341,5,WINTER15,Google,625.0,0,625.0,1,Thursday,0,1,0.2,Medium,6.439350371100098
ORD200200,2025-06-07,C97681,Tablet,5,433.26,895 Main St,Credit Card,Delivered,TRK37531040,9,SAVE10,Google,2166.3,0,2166.3,6,Saturday,1,1,0.556,High,7.681237432194356
ORD200201,2023-06-18,C10126,Monitor,2,674.9,146 Main St,Online,Shipped,TRK75607531,4,SAVE10,Facebook,1349.8,0,1349.8,6,Sunday,1,1,0.5,High,7.208452288511412
ORD200202,2025-02-06,C36938,Monitor,3,253.98,636 Main St,Credit Card,Cancelled,TRK52522904,3,FREESHIP,Email,761.9399999999999,0,761.9399999999999,2,Thursday,0,1,1.0,Medium,6.637179391233039
ORD200203,2025-01-21,C99173,Printer,3,356.84,172 Main St,Online,Shipped,TRK89849342,5,SAVE10,Instagram,1070.52,0,1070.52,1,Tuesday,0,1,0.6,Medium,6.97683348016174
ORD200204,2023-09-05,C99775,Laptop,4,413.71,478 Main St,Gift Card,Cancelled,TRK21638425,9,FREESHIP,Facebook,1654.84,0,1654.84,9,Tuesday,0,1,0.444,High,7.4120637119198625
ORD200205,2023-03-04,C19266,Desk,3,147.39,609 Main St,Debit Card,Returned,TRK58357269,3,FREESHIP,Email,442.17,1,442.17,3,Saturday,1,0,1.0,Low,6.0939534436113485
ORD200206,2024-04-16,C31072,Laptop,4,229.1,729 Main St,Gift Card,Returned,TRK77172975,8,WINTER15,Email,916.4,0,916.4,4,Tuesday,0,1,0.5,Medium,6.821543582163072
ORD200207,2025-03-18,C54595,Phone,1,121.96,999 Main St,Debit Card,Delivered,TRK44416659,3,FREESHIP,Google,121.96,1,121.96,3,Tuesday,0,0,0.333,Low,4.8118590992303405
ORD200208,2024-10-08,C87777,Desk,2,408.32,597 Main St,Online,Shipped,TRK29003608,3,FREESHIP,Facebook,816.64,0,816.64,10,Tuesday,0,1,0.667,Medium,6.706422141931776
ORD200209,2023-08-29,C35854,Tablet,5,187.97,706 Main St,Cash,Returned,TRK30615168,9,SAVE10,Google,939.85,0,939.85,8,Tuesday,0,1,0.556,Medium,6.846783721990653
ORD200210,2024-12-05,C93821,Chair,3,358.48,513 Main St,Gift Card,Delivered,TRK10658539,7,FREESHIP,Facebook,1075.44,0,1075.44,12,Thursday,0,1,0.429,Medium,6.981414579069027
ORD200211,2025-01-03,C54390,Printer,3,193.58,185 Main St,Gift Card,Pending,TRK83853742,7,FREESHIP,Email,580.74,0,580.74,1,Friday,0,1,0.429,Medium,6.366023612520263
ORD200212,2023-06-20,C53215,Monitor,1,265.38,367 Main St,Credit Card,Cancelled,TRK34751835,6,WINTER15,Email,265.38,0,265.38,6,Tuesday,0,1,0.167,Low,5.584923860772885
ORD200213,2023-04-20,C71122,Laptop,1,634.4,317 Main St,Cash,Cancelled,TRK54757882,6,SAVE10,Email,634.4,0,634.4,4,Thursday,0,1,0.167,Medium,6.454254721835416
ORD200214,2024-08-21,C29483,Desk,4,305.72,673 Main St,Online,Delivered,TRK89423603,5,FREESHIP,Facebook,1222.88,1,1222.88,8,Wednesday,0,0,0.8,Medium,7.109781419050427
ORD200215,2023-08-10,C26767,Printer,1,303.6,432 Main St,Cash,Shipped,TRK24585307,5,FREESHIP,Facebook,303.6,0,303.6,8,Thursday,0,1,0.2,Low,5.718999440461062
ORD200216,2025-04-15,C70492,Monitor,4,496.0,811 Main St,Online,Cancelled,TRK84625405,8,WINTER15,Google,1984.0,0,1984.0,4,Tuesday,0,1,0.5,High,7.59337419312129
ORD200217,2024-05-20,C61549,Desk,4,321.51,908 Main St,Cash,Returned,TRK65596914,9,FREESHIP,Google,1286.04,1,1286.04,5,Monday,0,0,0.444,High,7.160100287144233
ORD200218,2023-04-28,C11665,Tablet,3,112.46,882 Main St,Gift Card,Shipped,TRK10993930,6,SAVE10,Instagram,337.38,0,337.38,4,Friday,0,1,0.5,Low,5.82416952433065
ORD200219,2025-05-02,C48946,Laptop,5,61.97,457 Main St,Cash,Delivered,TRK99387220,6,SAVE10,Email,309.85,0,309.85,5,Friday,0,1,0.833,Low,5.739310480715346
ORD200220,2023-07-18,C79506,Laptop,2,373.17,497 Main St,Credit Card,Pending,TRK95188748,6,SAVE10,Referral,746.34,0,746.34,7,Tuesday,0,1,0.333,Medium,6.616520235530809
ORD200221,2024-02-23,C93473,Tablet,5,639.37,552 Main St,Debit Card,Pending,TRK50003989,6,SAVE10,Google,3196.85,0,3196.85,2,Friday,0,1,0.833,High,8.07023398797866
ORD200222,2023-05-04,C43124,Chair,4,693.36,931 Main St,Online,Shipped,TRK17293348,8,FREESHIP,Instagram,2773.44,1,2773.44,5,Thursday,0,0,0.5,High,7.928204204014009
ORD200223,2024-09-11,C22783,Phone,4,692.91,673 Main St,Credit Card,Pending,TRK55009149,9,SAVE10,Instagram,2771.64,0,2771.64,9,Wednesday,0,1,0.444,High,7.927555213891935
ORD200224,2023-09-23,C18567,Printer,4,91.46,507 Main St,Cash,Cancelled,TRK17554673,9,SAVE10,Referral,365.84,0,365.84,9,Saturday,1,1,0.444,Low,5.904925785690743
ORD200225,2024-03-13,C99879,Phone,3,273.96,692 Main St,Debit Card,Returned,TRK50246700,8,SAVE10,Google,821.8799999999999,0,821.8799999999999,3,Wednesday,0,1,0.375,Medium,6.712810382026606
ORD200226,2025-06-27,C31501,Desk,3,588.05,242 Main St,Gift Card,Delivered,TRK93063929,8,FREESHIP,Instagram,1764.15,1,1764.15,6,Friday,0,0,0.375,High,7.475990951591999
ORD200227,2023-11-02,C93220,Monitor,2,365.17,353 Main St,Online,Cancelled,TRK89023251,4,FREESHIP,Facebook,730.34,0,730.34,11,Thursday,0,1,0.5,Medium,6.5948784678958
ORD200228,2023-05-17,C57867,Chair,4,385.92,579 Main St,Credit Card,Cancelled,TRK92055007,8,FREESHIP,Instagram,1543.68,1,1543.68,5,Wednesday,0,0,0.5,High,7.34257204813849
ORD200229,2025-03-28,C62622,Tablet,1,562.61,762 Main St,Credit Card,Delivered,TRK70997648,3,WINTER15,Facebook,562.61,0,562.61,3,Friday,0,1,0.333,Medium,6.334362522947317
ORD200230,2023-12-16,C94595,Desk,4,61.91,948 Main St,Gift Card,Delivered,TRK24497305,6,WINTER15,Email,247.64,0,247.64,12,Saturday,1,1,0.667,Low,5.5160060671792825
ORD200231,2023-11-05,C30955,Phone,4,41.9,327 Main St,Gift Card,Pending,TRK46898848,9,FREESHIP,Instagram,167.6,0,167.6,11,Sunday,1,1,0.444,Low,5.127529045567755
ORD200232,2023-05-19,C20731,Printer,4,444.44,610 Main St,Debit Card,Cancelled,TRK75568437,8,WINTER15,Google,1777.76,0,1777.76,5,Friday,0,1,0.5,High,7.483671771313769
ORD200233,2024-08-24,C30168,Phone,3,311.33,146 Main St,Cash,Cancelled,TRK73699939,3,WINTER15,Instagram,933.99,0,933.99,8,Saturday,1,1,1.0,Medium,6.840535834044327
ORD200234,2024-11-26,C79842,Printer,4,236.41,337 Main St,Debit Card,Pending,TRK26957950,7,SAVE10,Google,945.64,0,945.64,11,Tuesday,0,1,0.571,Medium,6.8529188730763035
ORD200235,2023-02-20,C32854,Desk,1,65.45,815 Main St,Cash,Pending,TRK30009218,2,WINTER15,Google,65.45,0,65.45,2,Monday,0,1,0.5,Low,4.196449785159254
ORD200236,2023-01-01,C14847,Monitor,1,318.81,562 Main St,Debit Card,Pending,TRK39663243,3,WINTER15,Email,318.81,0,318.81,1,Sunday,1,1,0.333,Low,5.767727069454437
ORD200237,2024-03-14,C88645,Monitor,3,583.72,783 Main St,Credit Card,Shipped,TRK74097570,5,FREESHIP,Facebook,1751.16,0,1751.16,3,Thursday,0,1,0.6,High,7.468604591527449
ORD200238,2024-12-13,C66149,Desk,4,384.32,770 Main St,Credit Card,Pending,TRK76307307,6,WINTER15,Google,1537.28,0,1537.28,12,Friday,0,1,0.667,High,7.338420188112043
ORD200239,2024-12-11,C20256,Tablet,3,538.74,456 Main St,Online,Shipped,TRK71127943,6,FREESHIP,Email,1616.22,0,1616.22,12,Wednesday,0,1,0.5,High,7.388463904744312
ORD200240,2023-07-12,C14983,Tablet,1,17.24,255 Main St,Online,Pending,TRK93444157,2,FREESHIP,Instagram,17.24,0,17.24,7,Wednesday,0,1,0.5,Low,2.9036169846461855
ORD200241,2023-05-16,C20817,Chair,5,615.67,407 Main St,Online,Pending,TRK44164590,6,SAVE10,Email,3078.35,0,3078.35,5,Tuesday,0,1,0.833,High,8.032473814734725
ORD200242,2023-05-09,C94921,Printer,2,219.1,134 Main St,Online,Pending,TRK97794327,4,SAVE10,Referral,438.2,0,438.2,5,Tuesday,0,1,0.5,Low,6.084954890195321
ORD200243,2025-05-09,C54725,Chair,2,144.66,506 Main St,Online,Cancelled,TRK30601940,7,FREESHIP,Google,289.32,0,289.32,5,Friday,0,1,0.286,Low,5.6709837629048145
ORD200244,2023-02-16,C98096,Desk,2,317.77,838 Main St,Debit Card,Cancelled,TRK51518631,4,WINTER15,Facebook,635.54,0,635.54,2,Thursday,0,1,0.5,Medium,6.456047259699235
ORD200245,2025-04-20,C12667,Laptop,1,223.3,306 Main St,Online,Returned,TRK25390491,1,FREESHIP,Facebook,223.3,1,223.3,4,Sunday,1,0,1.0,Low,5.412984441526163
ORD200246,2024-08-30,C55354,Desk,2,342.11,164 Main St,Gift Card,Shipped,TRK15439493,2,WINTER15,Instagram,684.22,0,684.22,8,Friday,0,1,1.0,Medium,6.529739954582072
ORD200247,2023-07-20,C14600,Printer,2,220.9,785 Main St,Gift Card,Shipped,TRK84984764,4,FREESHIP,Email,441.8,1,441.8,7,Thursday,0,0,0.5,Low,6.093118200834482
ORD200248,2023-07-02,C97187,Laptop,1,670.54,471 Main St,Cash,Shipped,TRK62283713,6,FREESHIP,Referral,670.54,0,670.54,7,Sunday,1,1,0.167,Medium,6.509573582320232
ORD200249,2024-02-07,C39106,Printer,1,546.19,245 Main St,Cash,Pending,TRK35464433,5,FREESHIP,Referral,546.19,0,546.19,2,Wednesday,0,1,0.2,Medium,6.304796091287552
ORD200250,2023-04-05,C93379,Desk,3,42.95,318 Main St,Gift Card,Returned,TRK67954150,8,SAVE10,Email,128.85,0,128.85,4,Wednesday,0,1,0.375,Low,4.866379938108757
ORD200251,2025-05-15,C93175,Monitor,4,14.69,814 Main St,Cash,Cancelled,TRK32995144,9,FREESHIP,Email,58.76,1,58.76,5,Thursday,0,0,0.444,Low,4.090336540824562
ORD200252,2024-09-20,C19648,Phone,4,668.36,821 Main St,Gift Card,Cancelled,TRK51297879,5,FREESHIP,Facebook,2673.44,0,2673.44,9,Friday,0,1,0.8,High,7.891495291619825
ORD200253,2024-03-23,C14891,Chair,4,413.74,743 Main St,Gift Card,Returned,TRK79471534,7,FREESHIP,Instagram,1654.96,0,1654.96,3,Saturday,1,1,0.571,High,7.412136180064106
ORD200254,2023-12-26,C10866,Monitor,3,263.19,770 Main St,Online,Delivered,TRK34809583,5,FREESHIP,Instagram,789.5699999999999,1,789.5699999999999,12,Tuesday,0,0,0.6,Medium,6.672754204278721
ORD200255,2024-05-13,C47283,Monitor,1,263.96,806 Main St,Gift Card,Returned,TRK56235117,2,SAVE10,Google,263.96,0,263.96,5,Monday,0,1,0.5,Low,5.579578871196895
ORD200256,2025-06-30,C94323,Chair,5,75.81,463 Main St,Gift Card,Returned,TRK22663277,10,WINTER15,Instagram,379.05,0,379.05,6,Monday,0,1,0.5,Low,5.94030282301205
ORD200257,2024-04-23,C89732,Phone,1,406.22,712 Main St,Credit Card,Cancelled,TRK41059233,5,SAVE10,Referral,406.22,0,406.22,4,Tuesday,0,1,0.2,Low,6.009353579943722
ORD200258,2024-02-26,C87764,Tablet,2,103.41,294 Main St,Online,Shipped,TRK94082469,2,FREESHIP,Referral,206.82,0,206.82,2,Monday,0,1,1.0,Low,5.3366723204245
ORD200259,2023-06-11,C20977,Chair,4,435.12,636 Main St,Credit Card,Delivered,TRK54991561,9,SAVE10,Instagram,1740.48,0,1740.48,6,Sunday,1,1,0.444,High,7.462490605387541
ORD200260,2023-05-17,C12245,Monitor,2,407.79,153 Main St,Debit Card,Shipped,TRK22000463,3,FREESHIP,Google,815.58,1,815.58,5,Wednesday,0,0,0.667,Medium,6.705124886790298
ORD200261,2025-05-28,C68976,Phone,5,173.65,460 Main St,Gift Card,Delivered,TRK25491356,9,SAVE10,Email,868.25,0,868.25,5,Wednesday,0,1,0.556,Medium,6.767630770887971
ORD200262,2023-01-10,C69476,Phone,4,249.07,642 Main St,Credit Card,Returned,TRK65869386,5,WINTER15,Referral,996.28,0,996.28,1,Tuesday,0,1,0.8,Medium,6.9050315730605405
ORD200263,2023-03-25,C71040,Phone,4,434.85,250 Main St,Credit Card,Pending,TRK41397604,4,WINTER15,Google,1739.4,0,1739.4,3,Saturday,1,1,1.0,High,7.461870250846525
ORD200264,2024-08-03,C71035,Tablet,1,436.77,977 Main St,Cash,Returned,TRK19599578,5,FREESHIP,Google,436.77,0,436.77,8,Saturday,1,1,0.2,Low,6.081693658300472
ORD200265,2023-12-22,C20752,Printer,1,572.13,150 Main St,Debit Card,Cancelled,TRK22298450,4,SAVE10,Google,572.13,0,572.13,12,Friday,0,1,0.25,Medium,6.3511125670730015
ORD200266,2024-06-08,C38840,Chair,4,583.07,589 Main St,Credit Card,Cancelled,TRK48484633,6,FREESHIP,Referral,2332.28,0,2332.28,6,Saturday,1,1,0.667,High,7.755030281965255
ORD200267,2025-04-17,C84480,Chair,5,468.51,803 Main St,Debit Card,Delivered,TRK62361867,9,FREESHIP,Facebook,2342.55,1,2342.55,4,Thursday,0,0,0.556,High,7.759422152744292
ORD200268,2023-08-11,C37032,Phone,2,423.88,655 Main St,Debit Card,Delivered,TRK48639226,7,SAVE10,Referral,847.76,0,847.76,8,Friday,0,1,0.286,Medium,6.743776460835899
ORD200269,2023-11-25,C48942,Tablet,4,663.67,129 Main St,Credit Card,Pending,TRK29355120,7,FREESHIP,Google,2654.68,0,2654.68,11,Saturday,1,1,0.571,High,7.884456021410083
ORD200270,2023-06-04,C13540,Printer,4,309.91,127 Main St,Debit Card,Shipped,TRK81087373,5,WINTER15,Google,1239.64,0,1239.64,6,Sunday,1,1,0.8,Medium,7.1233826544825645
ORD200271,2023-03-28,C59572,Monitor,1,542.07,791 Main St,Cash,Shipped,TRK16792991,6,WINTER15,Referral,542.07,0,542.07,3,Tuesday,0,1,0.167,Medium,6.297238225069142
ORD200272,2023-09-19,C29758,Chair,2,399.32,119 Main St,Online,Pending,TRK12990043,6,WINTER15,Instagram,798.64,0,798.64,9,Tuesday,0,1,0.333,Medium,6.684161626387542
